Radio Caprice - Forest Psytrance	http://213.141.131.10:8002/forestpsytrance	0
Radio Caprice - Free Jazz	http://79.111.14.76:8002/freejazz	0
Radio Caprice - French Pop	http://79.120.12.130:8000/frenchpop	0
Radio Caprice - French/Nouvelle Chanson	http://79.111.14.76:8000/frenchchanson	0
Radio Caprice - Full-on	http://79.111.14.76:9019/	0
Radio Caprice - Funeral Doom Metal	http://79.120.77.11:8000/funeraldoom	0
Radio Caprice - Funk Rock / Metal	http://213.141.131.10:8000/funkrock	0
Radio Caprice - Funk Rock / Metal	http://213.141.131.10:8002/funkrock	0
Radio Caprice - Funky House [1]	http://213.141.131.10:8002/funkyhouse	0
Radio Caprice - Funky House [2]	http://213.141.131.10:8000/funkyhouse	0
Radio Caprice - Funky House [3]	http://213.141.131.10:8004/funkyhouse	0
Radio Caprice - Future Garage / Chillstep / Deep / Post Dubstep	http://79.120.39.202:8002/futuregarage	0
Radio Caprice - Gabber / Early / Mainstream Hardcore	http://213.141.131.10:8002/gabber	0
Radio Caprice - Garage / New York House [1]	http://79.120.12.130:8002/garagehouse	0
Radio Caprice - Garage / New York House [2]	http://79.120.12.130:8000/garagehouse	0
Radio Caprice - Garage / New York House [3]	http://79.120.12.130:8004/garagehouse	0
Radio Caprice - Garage Punk	http://79.120.12.130:8002/garagepunk	0
Radio Caprice - Garage Rock / Garage Revival	http://79.111.119.111:8002/garagerock	0
Radio Caprice - Glitch / Glitch-Hop [1]	http://79.111.14.76:8002/glitch	0
Radio Caprice - Glitch / Glitch-Hop [2]	http://79.111.14.76:8000/glitch	0
Radio Caprice - Glitch / Glitch-Hop [3]	http://79.111.14.76:8004/glitch	0
Radio Caprice - Gothic Black Metal	http://79.120.39.202:8000/gothblackmet	0
Radio Caprice - Gothic Metal	http://79.120.77.11:8002/gothicmetal	0
Radio Caprice - Gothic Rock	http://79.111.14.76:8002/gothicrock	0
Radio Caprice - grime	http://79.120.77.11:8004/grime	0
Radio Caprice - Groove Metal (128)	http://79.120.39.202:8000/groovemetal	0
Radio Caprice - Grunge	http://79.120.39.202:8000/grunge	0
Radio Caprice - Guitar Jazz	http://79.120.77.11:8002/guitarjazz	0
Radio Caprice - Hammond Organ	http://79.120.39.202:9079/	0
Radio Caprice - Hard Bob	http://79.111.14.76:8000/hardbop	0
Radio Caprice - Hard Bop	http://79.111.14.76:8002/hardbop	0
Radio Caprice - Hard Rock	http://79.120.77.11:8000/hardrock	0
Radio Caprice - Hardstyle	http://79.111.14.76:8002/hardstyle	0
Radio Caprice - Harmonica Blues	http://79.120.39.202:9081/	0
Radio Caprice - Harp	http://213.141.131.10:8000/harp	0
Radio Caprice - Heavy Metal	http://79.111.14.76:8000/heavymetal	0
Radio Caprice - Heavy Power Metal	http://79.120.12.130:8002/heavypowermetal	0
